"seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"4",121870066,121870465,400,"*","*",0.299933745273742,"Promoter (<=1kb)",4,121827727,121870450,42724,2,"ENSG00000138686","ENST00000506636",0,"55212","BBS7","Bardet-Biedl syndrome 7"
"13",49936102,49936501,400,"*","*",0.29124051417025,"Promoter (<=1kb)",13,49912702,49936340,23639,2,"ENSG00000123178","ENST00000361840",0,"57213","SPRYD7","SPRY domain containing 7"
"7",24910579,24910978,400,"*","*",0.213385716877351,"Intron (ENST00000313367/ENSG00000070882, intron 1 of 22)",7,24906135,24906594,460,2,"ENSG00000234999","ENST00000420809",-3985,NA,NA,NA
"11",102361297,102361696,400,"*","*",0.229271561864483,"Promoter (1-2kb)",11,102362742,102377597,14856,1,"ENSG00000110330","ENST00000534130",-1046,"329","BIRC2","baculoviral IAP repeat containing 2"
"11",86302169,86302568,400,"*","*",0.235317538401957,"Promoter (<=1kb)",11,86302211,86345638,43428,1,"ENSG00000149196","ENST00000533986",0,"51501","HIKESHI","heat shock protein nuclear import factor hikeshi"
"17",75250273,75250672,400,"*","*",0.233658916809492,"Intron (ENST00000538886/ENSG00000125447, intron 1 of 15)",17,75240949,75242368,1420,2,"ENSG00000125447","ENST00000578896",-7905,"23163","GGA3","golgi associated, gamma adaptin ear containing, ARF binding protein 3"
"1",221743029,221743428,400,"*","*",0.251443656325211,"Promoter (<=1kb)",1,221702150,221742089,39940,2,"ENSG00000143507","ENST00000477026",-940,"11221","DUSP10","dual specificity phosphatase 10"
"19",6039674,6040073,400,"*","*",0.260488622481159,"Exon (ENST00000303657/ENSG00000087903, exon 5 of 18)",19,5993517,6049232,55716,2,"ENSG00000087903","ENST00000359161",9159,"5990","RFX2","regulatory factor X2"
"22",49838758,49839157,400,"*","*",0.263131875774259,"Promoter (<=1kb)",22,49832449,49838901,6453,2,"ENSG00000260613","ENST00000666898",0,NA,NA,NA
"22",39144234,39144633,400,"*","*",0.231669564342842,"Intron (ENST00000475962/ENSG00000100307, intron 1 of 1)",22,39120167,39149832,29666,2,"ENSG00000100307","ENST00000475962",5199,"23492","CBX7","chromobox 7"
"15",90059479,90059878,400,"*","*",0.24121551339197,"Intron (ENST00000268154/ENSG00000140548, intron 1 of 4)",15,90068014,90074532,6519,1,"ENSG00000140548","ENST00000558883",-8136,"374655","ZNF710","zinc finger protein 710"
"21",44339106,44339505,400,"*","*",0.276895254011228,"Promoter (<=1kb)",21,44328944,44339390,10447,2,"ENSG00000160226","ENST00000339818",0,"755","CFAP410","cilia and flagella associated protein 410"
"2",171893860,171894259,400,"*","*",0.246735346338499,"Promoter (<=1kb)",2,171783405,171894244,110840,2,"ENSG00000115840","ENST00000422440",0,"8604","SLC25A12","solute carrier family 25 member 12"
"5",157575484,157575883,400,"*","*",0.211360337768883,"Promoter (<=1kb)",5,157395534,157575775,180242,2,"ENSG00000135074","ENST00000517951",0,"8728","ADAM19","ADAM metallopeptidase domain 19"
"15",78103811,78104210,400,"*","*",0.191776399963637,"3' UTR",15,78105147,78111251,6105,2,"ENSG00000136425","ENST00000643268",7041,"10518","CIB2","calcium and integrin binding family member 2"
"7",3094013,3094412,400,"*","*",0.22203084683157,"Intron (ENST00000667422/ENSG00000228334, intron 1 of 1)",7,3083252,3086421,3170,2,"ENSG00000228334","ENST00000437145",-7592,NA,NA,NA
"13",24624690,24625089,400,"*","*",0.257710525955874,"Distal Intergenic",13,24611966,24613983,2018,1,"ENSG00000285228","ENST00000645823",12724,NA,NA,NA
"6",43172252,43172651,400,"*","*",0.216218899405745,"Promoter (<=1kb)",6,43171269,43181506,10238,1,"ENSG00000112658","ENST00000265354",983,"6722","SRF","serum response factor"
"19",20052177,20052576,400,"*","*",0.262439350533585,"Distal Intergenic",19,20056466,20056594,129,2,"ENSG00000274033","ENST00000454258",4018,NA,NA,NA
"1",41791989,41792388,400,"*","*",0.215315395916426,"Intron (ENST00000372584/ENSG00000127124, intron 1 of 7)",1,41847948,41869630,21683,2,"ENSG00000127124","ENST00000479350",77242,"59269","HIVEP3","HIVEP zinc finger 3"
"7",92246460,92246867,408,"*","*",0.220088013769443,"Promoter (<=1kb)",7,92199420,92246166,46747,2,"ENSG00000001631","ENST00000458177",-294,"889","KRIT1","KRIT1 ankyrin repeat containing"
"22",41682584,41682983,400,"*","*",0.267770609657477,"Promoter (<=1kb)",22,41674707,41682622,7916,2,"ENSG00000100138","ENST00000215956",0,"4809","SNU13","small nuclear ribonucleoprotein 13"
"4",37891197,37891596,400,"*","*",0.281369229112716,"Promoter (<=1kb)",4,37891099,37952812,61714,1,"ENSG00000065882","ENST00000402522",98,"23216","TBC1D1","TBC1 domain family member 1"
"9",5510464,5510863,400,"*","*",0.246883485486907,"Promoter (<=1kb)",9,5510531,5571282,60752,1,"ENSG00000197646","ENST00000397747",0,"80380","PDCD1LG2","programmed cell death 1 ligand 2"
"19",39445510,39445909,400,"*","*",0.207479646790502,"Promoter (<=1kb)",19,39445546,39476666,31121,1,"ENSG00000196235","ENST00000402194",0,"6829","SUPT5H","SPT5 homolog, DSIF elongation factor subunit"
"4",153530457,153530856,400,"*","*",0.23973871899365,"Intron (ENST00000409663/ENSG00000121210, intron 3 of 34)",4,153554181,153558771,4591,1,"ENSG00000121210","ENST00000462540",-23325,"23240","TMEM131L","transmembrane 131 like"
"17",32007774,32008173,400,"*","*",0.25544901958606,"Promoter (<=1kb)",17,32007872,32021856,13985,1,"ENSG00000185158","ENST00000583342",0,"114659","LRRC37B","leucine rich repeat containing 37B"
"12",54081428,54081827,400,"*","*",0.293826893030883,"Promoter (<=1kb)",12,54081736,54102699,20964,1,"ENSG00000249388","ENST00000659052",0,NA,NA,NA
"14",67680323,67680722,400,"*","*",0.243432474519753,"Intron (ENST00000553306/ENSG00000258466, intron 2 of 4)",14,67656510,67674820,18311,2,"ENSG00000100568","ENST00000555543",-5503,"10490","VTI1B","vesicle transport through interaction with t-SNAREs 1B"
"9",129823173,129823572,400,"*","*",0.208980365234198,"Promoter (<=1kb)",9,129818323,129823593,5271,2,"ENSG00000136827","ENST00000473604",21,"1861","TOR1A","torsin family 1 member A"
"5",173917952,173918351,400,"*","*",0.236060657316881,"Promoter (<=1kb)",5,173918201,173956845,38645,1,"ENSG00000113742","ENST00000657000",0,"80315","CPEB4","cytoplasmic polyadenylation element binding protein 4"
"2",8515473,8515872,400,"*","*",0.246455653505702,"Intron (ENST00000670008/ENSG00000236008, intron 3 of 3)",2,8488420,8505027,16608,1,"ENSG00000285591","ENST00000649387",27053,NA,NA,NA
"17",78748978,78749377,400,"*","*",0.217360484034694,"Intron (ENST00000591455/ENSG00000108669, intron 1 of 12)",17,78708912,78736967,28056,2,"ENSG00000108669","ENST00000591095",-12011,"9267","CYTH1","cytohesin 1"
"4",164977239,164977638,400,"*","*",0.292883053074815,"Promoter (<=1kb)",4,164954446,164977657,23212,2,"ENSG00000183439","ENST00000329314",19,"391712","TRIM61","tripartite motif containing 61"
"16",30505153,30505552,400,"*","*",-0.261564791808535,"Promoter (<=1kb)",16,30505387,30523159,17773,1,"ENSG00000005844","ENST00000679323",0,"3683","ITGAL","integrin subunit alpha L"
"21",36321657,36322056,400,"*","*",0.260661968423663,"Promoter (<=1kb)",21,36319792,36320670,879,2,"ENSG00000273199","ENST00000608391",-987,NA,NA,NA
"17",7887761,7888160,400,"*","*",0.226763259716773,"Promoter (<=1kb)",17,7887760,7889776,2017,1,"ENSG00000170004","ENST00000671866",1,"1107","CHD3","chromodomain helicase DNA binding protein 3"
"17",32127392,32127791,400,"*","*",0.226952356047426,"Promoter (<=1kb)",17,32127595,32128454,860,1,"ENSG00000277511","ENST00000613639",0,NA,NA,NA
"4",184826180,184826579,400,"*","*",0.292904161040042,"Promoter (<=1kb)",4,184826607,184850730,24124,1,"ENSG00000286256","ENST00000651765",-28,NA,NA,NA
"15",50353997,50354396,400,"*","*",0.206278749115167,"Promoter (<=1kb)",15,50348936,50354861,5926,2,"ENSG00000285410","ENST00000615671",465,"55056","GABPB1-IT1","GABPB1 intronic transcript"
"7",66996699,66997098,400,"*","*",0.285506137975819,"Promoter (<=1kb)",7,66996820,67017881,21062,1,"ENSG00000198874","ENST00000442959",0,"55253","TYW1","tRNA-yW synthesizing protein 1 homolog"
"15",25438045,25438444,400,"*","*",0.242337025939359,"Promoter (<=1kb)",15,25371729,25438332,66604,2,"ENSG00000114062","ENST00000630907",0,"7337","UBE3A","ubiquitin protein ligase E3A"
"6",30345159,30345558,400,"*","*",0.271762806744022,"Promoter (<=1kb)",6,30345159,30346857,1699,1,"ENSG00000241370","ENST00000428040",0,"79897","RPP21","ribonuclease P/MRP subunit p21"
"X",66074889,66075288,400,"*","*",0.29060935079409,"Promoter (1-2kb)",23,66074835,66076347,1513,2,"ENSG00000237294","ENST00000438308",1059,NA,NA,NA
"12",39372871,39373270,400,"*","*",0.28745108179602,"Intron (ENST00000361418/ENSG00000139116, intron 1 of 37)",12,39357251,39367927,10677,2,"ENSG00000139116","ENST00000552908",-4944,"55605","KIF21A","kinesin family member 21A"
"1",160284723,160285122,400,"*","*",0.239001065876127,"Promoter (<=1kb)",1,160279296,160285096,5801,2,"ENSG00000162735","ENST00000532508",0,"5824","PEX19","peroxisomal biogenesis factor 19"
"6",35919964,35920363,400,"*","*",0.215968219936109,"Promoter (<=1kb)",6,35833034,35921047,88014,2,"ENSG00000096063","ENST00000361690",684,"6732","SRPK1","SRSF protein kinase 1"
"11",120248236,120248635,400,"*","*",0.294149749014632,"Intron (ENST00000260264/ENSG00000137709, intron 2 of 12)",11,120240261,120318439,78179,1,"ENSG00000137709","ENST00000533620",7975,"25833","POU2F3","POU class 2 homeobox 3"
"1",8430700,8431099,400,"*","*",0.265390613347386,"Intron (ENST00000449895/ENSG00000232912, intron 3 of 3)",1,8425638,8430041,4404,1,"ENSG00000232912","ENST00000444276",5062,NA,NA,NA
"19",15836758,15837157,400,"*","*",0.234736638390337,"Promoter (<=1kb)",19,15821851,15835854,14004,2,"ENSG00000288618","ENST00000589310",-904,NA,NA,NA
"8",58553179,58553578,400,"*","*",0.246350974583422,"Promoter (<=1kb)",8,58553216,58582846,29631,1,"ENSG00000137575","ENST00000447182",0,"6386","SDCBP","syndecan binding protein"
"7",24907368,24907772,405,"*","*",0.21613112345355,"Promoter (<=1kb)",7,24906135,24906594,460,2,"ENSG00000234999","ENST00000420809",-774,NA,NA,NA
"12",674291,674690,400,"*","*",0.261712730501838,"Distal Intergenic",12,674801,684127,9327,2,"ENSG00000256672","ENST00000541881",9437,NA,NA,NA
"19",44689376,44689775,400,"*","*",0.276389535958993,"Intron (ENST00000662585/ENSG00000266903, intron 2 of 2)",19,44699151,44710718,11568,1,"ENSG00000213892","ENST00000587331",-9376,"388551","CEACAM16","CEA cell adhesion molecule 16, tectorial membrane component"
"7",130996836,130997235,400,"*","*",0.270859478492774,"Intron (ENST00000642963/ENSG00000285106, intron 2 of 6)",7,130944168,130984109,39942,2,"ENSG00000231721","ENST00000443623",-12727,"378805","LINC-PINT","long intergenic non-protein coding RNA, p53 induced transcript"
"8",96281506,96281905,400,"*","*",0.212741346197372,"Promoter (1-2kb)",8,96283597,96304157,20561,1,"ENSG00000156471","ENST00000518776",-1692,"9791","PTDSS1","phosphatidylserine synthase 1"
"4",184274708,184275107,400,"*","*",0.244781526634507,"Distal Intergenic",4,184278936,184279233,298,1,"ENSG00000244512","ENST00000488836",-3829,"106480929","RN7SL28P","RNA, 7SL, cytoplasmic 28, pseudogene"
"14",61595283,61595682,400,"*","*",0.231562589363149,"Intron (ENST00000556347/ENSG00000258989, intron 3 of 3)",14,61556320,61570653,14334,2,"ENSG00000250548","ENST00000508827",-24630,"101927780","LINC01303","long intergenic non-protein coding RNA 1303"
"14",31457063,31457462,400,"*","*",0.253284663923826,"Promoter (<=1kb)",14,31446992,31457425,10434,2,"ENSG00000129480","ENST00000356180",0,"112487","DTD2","D-aminoacyl-tRNA deacylase 2"
"10",43418230,43418629,400,"*","*",0.245045080495151,"Promoter (<=1kb)",10,43417249,43417438,190,2,"ENSG00000221400","ENST00000408473",-792,"109616985","SNORD3J","small nucleolar RNA, C/D box 3J"
"1",112674476,112674875,400,"*","*",0.216350235818017,"Promoter (<=1kb)",1,112674659,112700739,26081,1,"ENSG00000155363","ENST00000369645",0,"4343","MOV10","Mov10 RISC complex RNA helicase"
"1",155941426,155941825,400,"*","*",0.208112919398917,"Promoter (<=1kb)",1,155941638,155943087,1450,1,"ENSG00000173080","ENST00000368318",0,"339403","RXFP4","relaxin family peptide/INSL5 receptor 4"
"10",124801775,124802179,405,"*","*",0.234095325623243,"Promoter (<=1kb)",10,124801819,124836667,34849,1,"ENSG00000165660","ENST00000298492",0,"23172","ABRAXAS2","abraxas 2, BRISC complex subunit"
"12",10602835,10603234,400,"*","*",0.283726112235003,"Distal Intergenic",12,10588783,10599669,10887,2,"ENSG00000256667","ENST00000510134",-3166,NA,NA,NA
"2",68062611,68063010,400,"*","*",0.262975873127226,"Promoter (<=1kb)",2,68041130,68062983,21854,2,"ENSG00000197223","ENST00000355848",0,"10438","C1D","C1D nuclear receptor corepressor"
"20",35146789,35147188,400,"*","*",0.253219899046366,"Promoter (<=1kb)",20,35115364,35147319,31956,2,"ENSG00000088298","ENST00000374491",131,"55741","EDEM2","ER degradation enhancing alpha-mannosidase like protein 2"
"X",134914898,134915297,400,"*","*",0.277110695086806,"Promoter (<=1kb)",23,134887632,134915257,27626,2,"ENSG00000101928","ENST00000370783",0,"56180","MOSPD1","motile sperm domain containing 1"
"5",56480113,56480622,510,"*","*",0.256365450027418,"Promoter (1-2kb)",5,56457795,56481769,23975,2,"ENSG00000248727","ENST00000506836",1147,"102467147","LINC01948","long intergenic non-protein coding RNA 1948"
"8",130068429,130068828,400,"*","*",0.203127372111454,"Promoter (<=1kb)",8,130069541,130069652,112,2,"ENSG00000200304","ENST00000363434",824,NA,NA,NA
"1",174998991,174999390,400,"*","*",0.237546714302386,"Promoter (<=1kb)",1,174999163,175011715,12553,1,"ENSG00000116161","ENST00000613570",0,"27101","CACYBP","calcyclin binding protein"
"3",11642583,11642982,400,"*","*",0.248269263130723,"Promoter (<=1kb)",3,11556069,11643915,87847,2,"ENSG00000144560","ENST00000430365",933,"9686","VGLL4","vestigial like family member 4"
"9",33159396,33159795,400,"*","*",0.197863111308764,"Intron (ENST00000535206/ENSG00000086062, intron 1 of 2)",9,33166948,33182865,15918,1,"ENSG00000233554","ENST00000654325",-7153,NA,NA,NA
"5",138542610,138543009,400,"*","*",0.209880314628584,"Promoter (<=1kb)",5,138511525,138543151,31627,2,"ENSG00000120705","ENST00000512198",142,"2107","ETF1","eukaryotic translation termination factor 1"
"14",105986565,105986964,400,"*","*",0.262441032350783,"Promoter (<=1kb)",14,105986582,105987083,502,2,"ENSG00000211934","ENST00000390594",119,"28474","IGHV1-2","immunoglobulin heavy variable 1-2"
"8",43160770,43161169,400,"*","*",0.289996128886892,"Intron (ENST00000379644/ENSG00000165102, intron 4 of 17)",8,43172318,43191589,19272,1,"ENSG00000165102","ENST00000522082",-11149,"138050","HGSNAT","heparan-alpha-glucosaminide N-acetyltransferase"
"18",35030198,35030597,400,"*","*",0.272379351275869,"Intron (ENST00000591734/ENSG00000166974, intron 2 of 5)",18,35041404,35143470,102067,1,"ENSG00000166974","ENST00000538170",-10807,"10982","MAPRE2","microtubule associated protein RP/EB family member 2"
"2",112188077,112188476,400,"*","*",0.234865033526329,"Promoter (<=1kb)",2,112188364,112190635,2272,1,"ENSG00000278962","ENST00000624058",0,NA,NA,NA
"3",44761384,44761783,400,"*","*",0.24032266357881,"Promoter (<=1kb)",3,44737661,44761511,23851,2,"ENSG00000163807","ENST00000484437",0,"57456","KIAA1143","KIAA1143"
"19",40421086,40421485,400,"*","*",0.218082543444719,"Distal Intergenic",19,40421589,40425992,4404,2,"ENSG00000197019","ENST00000357949",4507,"29950","SERTAD1","SERTA domain containing 1"
"5",139561872,139562271,400,"*","*",0.213997400018329,"Promoter (<=1kb)",5,139562029,139627115,65087,1,"ENSG00000131508","ENST00000505548",0,"7322","UBE2D2","ubiquitin conjugating enzyme E2 D2"
"10",13787316,13787715,400,"*","*",0.26202216422289,"Intron (ENST00000357447/ENSG00000151474, intron 5 of 24)",10,13747736,13761669,13934,2,"ENSG00000151474","ENST00000650137",-25647,"55691","FRMD4A","FERM domain containing 4A"
"8",141414926,141415325,400,"*","*",0.26143470282663,"Promoter (<=1kb)",8,141416078,141432415,16338,1,"ENSG00000184489","ENST00000349124",-753,"11156","PTP4A3","protein tyrosine phosphatase 4A3"
"2",229980774,229981173,400,"*","*",0.257509431482247,"Intron (ENST00000373652/ENSG00000153832, intron 3 of 4)",2,229973315,229973421,107,1,"ENSG00000206725","ENST00000383998",7459,"106481505","RNU6-1027P","RNA, U6 small nuclear 1027, pseudogene"
"19",57916224,57916623,400,"*","*",0.25405123746684,"Promoter (<=1kb)",19,57905774,57916592,10819,2,"ENSG00000173480","ENST00000312026",0,"147687","ZNF417","zinc finger protein 417"
"7",150451944,150452343,400,"*","*",0.206023762750297,"Promoter (1-2kb)",7,150450630,150479393,28764,1,"ENSG00000171115","ENST00000307271",1314,"155038","GIMAP8","GTPase, IMAP family member 8"
"18",62584567,62584966,400,"*","*",0.222912806518524,"Promoter (2-3kb)",18,62581805,62586729,4925,1,"ENSG00000141664","ENST00000590840",2762,"54877","ZCCHC2","zinc finger CCHC-type containing 2"
"12",68118613,68119012,400,"*","*",0.217584559793152,"Intron (ENST00000536914/ENSG00000255733, intron 5 of 5)",12,68143318,68143690,373,1,"ENSG00000256708","ENST00000542812",-24306,NA,NA,NA
"3",32457957,32458356,400,"*","*",0.201214851213459,"Intron (ENST00000487007/ENSG00000153551, intron 3 of 3)",3,32451003,32454835,3833,1,"ENSG00000153551","ENST00000464689",6954,"112616","CMTM7","CKLF like MARVEL transmembrane domain containing 7"
"9",98005741,98006140,400,"*","*",-0.254103306361738,"Intron (ENST00000339399/ENSG00000136938, intron 4 of 6)",9,97998614,98005298,6685,1,"ENSG00000136938","ENST00000486769",7127,"10541","ANP32B","acidic nuclear phosphoprotein 32 family member B"
"6",31958328,31958727,400,"*","*",0.224527847170589,"Promoter (<=1kb)",6,31954304,31958479,4176,2,"ENSG00000204356","ENST00000454913",0,"7936","NELFE","negative elongation factor complex member E"
"8",102107748,102108147,400,"*","*",0.220659754153181,"Intron (ENST00000311028/ENSG00000104490, intron 1 of 6)",8,101719315,102123950,404636,2,"ENSG00000104490","ENST00000517531",15803,"83988","NCALD","neurocalcin delta"
"14",60734749,60735148,400,"*","*",0.279177903842625,"Promoter (<=1kb)",14,60734761,60969965,235205,1,"ENSG00000020426","ENST00000261245",0,"4331","MNAT1","MNAT1 component of CDK activating kinase"
"17",7242107,7242506,400,"*","*",0.221488399101491,"Promoter (<=1kb)",17,7240008,7242449,2442,2,"ENSG00000170296","ENST00000302386",0,"11337","GABARAP","GABA type A receptor-associated protein"
"9",124216590,124216989,400,"*","*",0.215128435544154,"Distal Intergenic",9,124257606,124352438,94833,1,"ENSG00000119408","ENST00000540326",-40617,"10783","NEK6","NIMA related kinase 6"
"16",11681380,11681779,400,"*","*",0.236849569684387,"Intron (ENST00000570917/ENSG00000153066, intron 4 of 4)",16,11684235,11688568,4334,2,"ENSG00000153066","ENST00000575349",6789,"51061","TXNDC11","thioredoxin domain containing 11"
"1",32799198,32799597,400,"*","*",0.217003717460318,"Promoter (<=1kb)",1,32786940,32798214,11275,2,"ENSG00000134684","ENST00000466052",-984,"8565","YARS1","tyrosyl-tRNA synthetase 1"
"3",63934208,63934607,400,"*","*",0.264871523532168,"Intron (ENST00000674280/ENSG00000163635, intron 4 of 12)",3,63912588,63999559,86972,1,"ENSG00000163635","ENST00000522345",21620,"6314","ATXN7","ataxin 7"
"8",48788804,48789203,400,"*","*",0.267979779465534,"Distal Intergenic",8,48818293,48824062,5770,1,"ENSG00000286878","ENST00000656475",-29090,NA,NA,NA
"12",7960655,7961054,400,"*","*",0.229991026799426,"Intron (ENST00000661633/ENSG00000288043, intron 1 of 1)",12,7954216,7972759,18544,1,"ENSG00000288043","ENST00000661633",6439,NA,NA,NA
"3",112459925,112460324,400,"*","*",0.281877955279902,"Distal Intergenic",3,112465926,112470022,4097,2,"ENSG00000186265","ENST00000474965",9698,"151888","BTLA","B and T lymphocyte associated"
"7",2870346,2870745,400,"*","*",0.264784045918254,"Distal Intergenic",7,2728105,2844308,116204,2,"ENSG00000146535","ENST00000275364",-26038,"2768","GNA12","G protein subunit alpha 12"
"6",111813606,111814005,400,"*","*",0.250422719631889,"5' UTR",6,111719657,111819980,100324,2,"ENSG00000010810","ENST00000521361",5975,"2534","FYN","FYN proto-oncogene, Src family tyrosine kinase"
"19",9827386,9827785,400,"*","*",0.237532280097941,"Promoter (<=1kb)",19,9810861,9827816,16956,2,"ENSG00000127452","ENST00000585379",31,"54850","FBXL12","F-box and leucine rich repeat protein 12"
"3",151227696,151228095,400,"*","*",0.223612139644222,"Intron (ENST00000685357/ENSG00000144893, intron 16 of 19)",3,151241796,151357303,115508,1,"ENSG00000144893","ENST00000491549",-13701,"116931","MED12L","mediator complex subunit 12L"
"3",71444028,71444427,400,"*","*",0.273981284817699,"Intron (ENST00000318789/ENSG00000114861, intron 3 of 20)",3,71318202,71469567,151366,2,"ENSG00000114861","ENST00000649145",25140,"27086","FOXP1","forkhead box P1"
"1",154463606,154464005,400,"*","*",0.238896427569824,"Intron (ENST00000344086/ENSG00000160712, intron 8 of 8)",1,154454109,154465248,11140,1,"ENSG00000160712","ENST00000502679",9497,"3570","IL6R","interleukin 6 receptor"
"4",121308661,121309060,400,"*","*",0.283151704315045,"Distal Intergenic",4,121329069,121329170,102,2,"ENSG00000207148","ENST00000384419",20110,NA,NA,NA
"6",73263044,73263443,400,"*","*",0.255386427564396,"Promoter (<=1kb)",6,73241314,73263184,21871,2,"ENSG00000135314","ENST00000257765",0,"80759","KHDC1","KH domain containing 1"
"3",150703519,150703918,400,"*","*",0.242602895255499,"Promoter (<=1kb)",3,150659885,150703920,44036,2,"ENSG00000163645","ENST00000295910",2,"131831","ERICH6","glutamate rich 6"
"7",139119035,139119434,400,"*","*",0.234384429599286,"Intron (ENST00000680309/ENSG00000105939, intron 1 of 12)",7,139043515,139109720,66206,2,"ENSG00000105939","ENST00000242351",-9315,"56829","ZC3HAV1","zinc finger CCCH-type containing, antiviral 1"
"3",47825343,47825742,400,"*","*",0.209927439014899,"Promoter (<=1kb)",3,47825912,47829135,3224,1,"ENSG00000132153","ENST00000471082",-170,"22907","DHX30","DExH-box helicase 30"
"12",66130770,66131169,400,"*","*",0.220611933884082,"Promoter (<=1kb)",12,66130751,66134449,3699,1,"ENSG00000239335","ENST00000510317",19,"103625681","LLPH-DT","LLPH divergent transcript"
"14",72883873,72884272,400,"*","*",0.262270708837995,"Intron (ENST00000556509/ENSG00000205683, intron 1 of 10)",14,72661876,72892649,230774,2,"ENSG00000205683","ENST00000366353",8377,"8110","DPF3","double PHD fingers 3"
"15",52261526,52261925,400,"*","*",0.21552142432333,"Intron (ENST00000261839/ENSG00000128833, intron 9 of 40)",15,52251422,52256895,5474,2,"ENSG00000128833","ENST00000558242",-4631,"55930","MYO5C","myosin VC"
"15",36579432,36579831,400,"*","*",0.266131468326815,"Promoter (<=1kb)",15,36579626,36810244,230619,1,"ENSG00000186073","ENST00000566621",0,"84529","CDIN1","CDAN1 interacting nuclease 1"
"8",119832638,119833037,400,"*","*",0.230548663722955,"Promoter (<=1kb)",8,119730774,119832841,102068,2,"ENSG00000064313","ENST00000378164",0,"6873","TAF2","TATA-box binding protein associated factor 2"
"13",99322640,99323039,400,"*","*",0.21994379507173,"Intron (ENST00000355700/ENSG00000134882, intron 2 of 4)",13,99314708,99385698,70991,1,"ENSG00000134882","ENST00000480738",7932,"337867","UBAC2","UBA domain containing 2"
"4",6709239,6709638,400,"*","*",0.231932402447141,"Promoter (<=1kb)",4,6707701,6709827,2127,2,"ENSG00000178988","ENST00000500563",189,"114932","MRFAP1L1","Morf4 family associated protein 1 like 1"
"18",3245963,3246362,400,"*","*",0.232134111936568,"Promoter (<=1kb)",18,3246401,3247086,686,2,"ENSG00000272688","ENST00000609924",724,NA,NA,NA
"17",75124389,75124788,400,"*","*",0.205171185987283,"Intron (ENST00000581078/ENSG00000125449, intron 2 of 2)",17,75130883,75133043,2161,1,"ENSG00000279035","ENST00000625094",-6095,NA,NA,NA
"12",9813977,9814376,400,"*","*",0.233598722554686,"Distal Intergenic",12,9817350,9818025,676,2,"ENSG00000256912","ENST00000543168",3649,"100419929","GCNAP1","GCNA pseudogene 1"
"5",95811841,95812240,400,"*","*",0.245814470089772,"Intron (ENST00000513091/ENSG00000164292, intron 1 of 1)",5,95813979,95819502,5524,2,"ENSG00000173221","ENST00000507412",7262,"2745","GLRX","glutaredoxin"
"3",20185455,20185854,400,"*","*",0.22959331181829,"Promoter (<=1kb)",3,20161009,20186127,25119,2,"ENSG00000129810","ENST00000421451",273,"151648","SGO1","shugoshin 1"
"13",42405858,42406257,400,"*","*",0.278339280732765,"Intron (ENST00000637462/ENSG00000283554, intron 4 of 7)",13,42424892,42485956,61065,1,"ENSG00000283554","ENST00000637043",-18635,"105370177","LINC02341","long intergenic non-protein coding RNA 2341"
"19",57477115,57477514,400,"*","*",0.265649866832502,"Promoter (<=1kb)",19,57466832,57477504,10673,2,"ENSG00000197128","ENST00000601768",0,"400720","ZNF772","zinc finger protein 772"
"19",21082045,21082444,400,"*","*",0.226188848319093,"Promoter (<=1kb)",19,21082159,21117215,35057,1,"ENSG00000160352","ENST00000616183",0,"148206","ZNF714","zinc finger protein 714"
"20",36644332,36644731,400,"*","*",0.186511821220476,"Promoter (1-2kb)",20,36612519,36645881,33363,2,"ENSG00000101082","ENST00000360672",1150,"84174","SLA2","Src like adaptor 2"
"14",63478624,63479023,400,"*","*",0.252817952486339,"Promoter (<=1kb)",14,63479272,63479413,142,1,"ENSG00000252800","ENST00000516991",-249,NA,NA,NA
"7",16645745,16646144,400,"*","*",0.235884341343055,"Promoter (<=1kb)",7,16599779,16645754,45976,2,"ENSG00000106524","ENST00000306999",0,"57037","ANKMY2","ankyrin repeat and MYND domain containing 2"
"10",80196312,80196711,400,"*","*",0.1924793721306,"Intron (ENST00000422982/ENSG00000122359, intron 1 of 15)",10,80181102,80204919,23818,2,"ENSG00000122359","ENST00000474545",8208,"311","ANXA11","annexin A11"
"12",71686034,71686433,400,"*","*",0.255403564566194,"Promoter (<=1kb)",12,71686082,71705047,18966,1,"ENSG00000139291","ENST00000266673",0,"55266","TMEM19","transmembrane protein 19"
"14",64986822,64987221,400,"*","*",0.234813794158166,"Promoter (<=1kb)",14,64986895,65022130,35236,1,"ENSG00000257365","ENST00000555372",0,"2342","FNTB","farnesyltransferase, CAAX box, beta"
"10",32150281,32150680,400,"*","*",0.23989901000899,"Distal Intergenic",10,32173684,32173744,61,1,"ENSG00000252482","ENST00000516673",-23004,"100147770","RNU7-22P","RNA, U7 small nuclear 22 pseudogene"
"20",36630097,36630498,402,"*","*",0.189439805142933,"Intron (ENST00000262866/ENSG00000101082, intron 5 of 7)",20,36620403,36621423,1021,1,"ENSG00000227688","ENST00000451198",9694,"170526","HNRNPA3P2","heterogeneous nuclear ribonucleoprotein A3 pseudogene 2"
"2",237743349,237743748,400,"*","*",0.220020162984077,"Intron (ENST00000308482/ENSG00000124831, intron 11 of 23)",2,237728569,237731131,2563,2,"ENSG00000286864","ENST00000658803",-12218,NA,NA,NA
